action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1905981,[],CHEMBL888518,Antagonist activity at human P2Y1 receptor expressed in 1321N1 cells assessed as inhibition of 2-MeS-ADP-stimulated PLC activity,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(-c2ccccc2)nc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@]2(COP(=O)(O)O)C[C@H]12,,,CHEMBL1145411,J Med Chem,2007,,CHEMBL435930,,CHEMBL435930,5.71,0,http://www.openphacts.org/units/Nanomolar,644054,=,1,1,=,,IC50,nM,,1949.84,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,Log IC50,,UO_0000065,,-5.71
,,1905982,[],CHEMBL888518,Antagonist activity at human P2Y1 receptor expressed in 1321N1 cells assessed as inhibition of 2-MeS-ADP-stimulated PLC activity,F,,,BAO_0000190,BAO_0000219,cell-based format,C#Cc1nc(NC)c2ncn([C@H]3C[C@H](OP(=O)(O)O)[C@]4(COP(=O)(O)O)C[C@H]34)c2n1,,,CHEMBL1145411,J Med Chem,2007,,CHEMBL390149,,CHEMBL390149,7.03,0,http://www.openphacts.org/units/Nanomolar,644053,=,1,1,=,,IC50,nM,,93.33,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,Log IC50,,UO_0000065,,-7.03
,,1905983,[],CHEMBL888518,Antagonist activity at human P2Y1 receptor expressed in 1321N1 cells assessed as inhibition of 2-MeS-ADP-stimulated PLC activity,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(C(=O)O)nc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@]2(COP(=O)(O)O)C[C@H]12,,,CHEMBL1145411,J Med Chem,2007,,CHEMBL226857,,CHEMBL226857,6.06,0,http://www.openphacts.org/units/Nanomolar,644052,=,1,1,=,,IC50,nM,,870.96,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,Log IC50,,UO_0000065,,-6.06
,,1905984,[],CHEMBL888518,Antagonist activity at human P2Y1 receptor expressed in 1321N1 cells assessed as inhibition of 2-MeS-ADP-stimulated PLC activity,F,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(C(N)=O)nc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@]2(COP(=O)(O)O)C[C@H]12,,,CHEMBL1145411,J Med Chem,2007,,CHEMBL226807,,CHEMBL226807,5.76,0,http://www.openphacts.org/units/Nanomolar,644051,=,1,1,=,,IC50,nM,,1737.8,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,Log IC50,,UO_0000065,,-5.76
,,1969315,[],CHEMBL896521,Inhibition of P2Y1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,,,CHEMBL1149534,Bioorg Med Chem Lett,2007,,CHEMBL399203,,CHEMBL399203,,0,http://www.openphacts.org/units/Nanomolar,658073,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592920,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL453637,,CHEMBL453637,5.80,0,http://www.openphacts.org/units/Nanomolar,725445,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.6
,,2592922,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CC[C@H](Nc3ccccc3)c3ccccc32)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL473715,,CHEMBL473715,,0,http://www.openphacts.org/units/Nanomolar,724664,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592923,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2C[C@@H](C)[C@H](Nc3ccccc3)c3ccccc32)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL473509,,CHEMBL473509,5.00,0,http://www.openphacts.org/units/Nanomolar,724663,=,1,1,=,,IC50,nM,,10000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,10.0
,,2592924,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1C[C@@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(OC)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL473095,,CHEMBL473095,,0,http://www.openphacts.org/units/Nanomolar,724662,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592925,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1C[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(OC)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL516508,,CHEMBL516508,5.50,0,http://www.openphacts.org/units/Nanomolar,724578,=,1,1,=,,IC50,nM,,3200.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,3.2
,,2592926,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cc(Cl)cc(Cl)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL462373,,CHEMBL462373,6.22,0,http://www.openphacts.org/units/Nanomolar,724577,=,1,1,=,,IC50,nM,,600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.6
,,2592927,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cc(OC)cc(OC)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL461326,,CHEMBL461326,6.10,0,http://www.openphacts.org/units/Nanomolar,724576,=,1,1,=,,IC50,nM,,800.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.8
,,2592928,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1ccccc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL461325,,CHEMBL461325,5.80,0,http://www.openphacts.org/units/Nanomolar,724575,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.6
,,2592929,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cccc(Br)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL462369,,CHEMBL462369,6.00,0,http://www.openphacts.org/units/Nanomolar,724494,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.0
,,2592930,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1ccc(OC)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL462368,,CHEMBL462368,5.22,0,http://www.openphacts.org/units/Nanomolar,724493,=,1,1,=,,IC50,nM,,6000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,6.0
,,2592931,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cccc(OC)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL518823,,CHEMBL518823,5.80,0,http://www.openphacts.org/units/Nanomolar,724492,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.6
,,2592932,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1ccc(Cl)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL462367,,CHEMBL462367,5.70,0,http://www.openphacts.org/units/Nanomolar,724491,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.0
,,2592933,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cccc(Cl)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL454913,,CHEMBL454913,6.00,0,http://www.openphacts.org/units/Nanomolar,724319,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.0
,,2592934,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1ccccc1Cl,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL454911,,CHEMBL454911,,0,http://www.openphacts.org/units/Nanomolar,724235,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592935,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccccc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL509206,,CHEMBL509206,4.60,0,http://www.openphacts.org/units/Nanomolar,724233,=,1,1,=,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592936,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(Br)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL454910,,CHEMBL454910,6.10,0,http://www.openphacts.org/units/Nanomolar,724232,=,1,1,=,,IC50,nM,,800.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.8
,,2592937,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(OC(F)(F)F)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL518042,,CHEMBL518042,6.00,0,http://www.openphacts.org/units/Nanomolar,725528,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.0
,,2592938,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(Cl)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL461532,,CHEMBL461532,5.89,0,http://www.openphacts.org/units/Nanomolar,725527,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.3
,,2592939,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1ccc(OC)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL518040,,CHEMBL518040,6.10,0,http://www.openphacts.org/units/Nanomolar,725526,=,1,1,=,,IC50,nM,,800.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.8
,,2592940,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1cccc(OC(F)(F)F)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL461356,,CHEMBL461356,,0,http://www.openphacts.org/units/Nanomolar,725525,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592960,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](N(C)c2ccccc2)c2ccccc2N1C(=O)c1ccc(OC)cc1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL454669,,CHEMBL454669,,0,http://www.openphacts.org/units/Nanomolar,724234,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,2592962,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@H]1[C@H](C)[C@@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cc(Cl)cc(Cl)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL473716,,CHEMBL473716,,0,http://www.openphacts.org/units/Nanomolar,724666,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,25000.0
,,2592965,[],CHEMBL965598,Antagonist activity at human P2Y1 receptor in HEK293 cells assessed as intracellular calcium level by FLIPR,F,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H]1[C@@H](C)[C@H](Nc2ccccc2)c2ccccc2N1C(=O)Nc1cc(Cl)cc(Cl)c1,,,CHEMBL1152131,Bioorg Med Chem Lett,2008,,CHEMBL462373,,CHEMBL462373,6.22,0,http://www.openphacts.org/units/Nanomolar,724665,=,1,1,=,,IC50,nM,,600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,600.0
,,3287857,[],CHEMBL1107395,Antagonist activity at P2Y1 receptor by [35S]GTPgammaS binding assay,F,,,BAO_0000190,BAO_0000019,assay format,CNc1ncnc2c1ncn2[C@H]1C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O)O1.N.N,,,CHEMBL1157778,J Med Chem,2010,,CHEMBL1096400,,CHEMBL129841,6.29,0,http://www.openphacts.org/units/Nanomolar,908358,=,1,1,=,,IC50,nM,,508.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,508.0
,,3352649,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccc2cc(-c3cccc(C(F)(F)F)c3)oc12,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1169986,,CHEMBL1169986,,0,http://www.openphacts.org/units/Nanomolar,922154,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,3352650,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccc2cc(-c3ccccc3C(F)(F)F)oc12,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172138,,CHEMBL1172138,5.20,0,http://www.openphacts.org/units/Nanomolar,922155,=,1,1,=,,IC50,nM,,6300.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,6.3
,,3352651,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172139,,CHEMBL1172139,5.40,0,http://www.openphacts.org/units/Nanomolar,922156,=,1,1,=,,IC50,nM,,4000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,4.0
,,3352652,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1170183,,CHEMBL1170183,5.40,0,http://www.openphacts.org/units/Nanomolar,922234,=,1,1,=,,IC50,nM,,4000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,4.0
,,3352653,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(OC(F)(F)F)cc1)Nc1cccc2cc(-c3ccccc3Cl)oc12,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172141,,CHEMBL1172141,,0,http://www.openphacts.org/units/Nanomolar,922235,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,3352654,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Oc1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172338,,CHEMBL1172338,,0,http://www.openphacts.org/units/Nanomolar,922236,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,25.0
,,3352655,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)Nc2cccc3cc(-c4ccccc4C(C)C)oc23)cc1C(F)(F)F,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172339,,CHEMBL1172339,5.80,0,http://www.openphacts.org/units/Nanomolar,922237,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.6
,,3352656,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCc1ccc(NC(=O)Nc2cccc3cc(-c4ccccc4C(C)C)oc23)cc1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1169909,,CHEMBL1169909,6.20,0,http://www.openphacts.org/units/Nanomolar,921148,=,1,1,=,,IC50,nM,,630.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.63
,,3352657,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1172466,,CHEMBL1172466,5.89,0,http://www.openphacts.org/units/Nanomolar,921149,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,1.3
,,3352658,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCOc1ccc(NC(=O)Nc2cccc3cc(-c4ccccc4C(C)C)oc23)cc1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1170327,,CHEMBL1170327,5.70,0,http://www.openphacts.org/units/Nanomolar,921150,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.0
,,3352659,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(Cl)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1170328,,CHEMBL1170328,5.70,0,http://www.openphacts.org/units/Nanomolar,921151,=,1,1,=,,IC50,nM,,2000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,2.0
,,3352660,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(N(C)C)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1171352,,CHEMBL1171352,4.80,0,http://www.openphacts.org/units/Nanomolar,921219,=,1,1,=,,IC50,nM,,15800.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,15.8
,,3352661,[],CHEMBL1175619,Antagonist activity at P2Y1 expressed in HEK293 cells by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,,CHEMBL1171536,,CHEMBL1171536,5.30,0,http://www.openphacts.org/units/Nanomolar,921220,=,1,1,=,,IC50,nM,,5000.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,5.0
,,3352672,[],CHEMBL1175620,Displacement of [33P]2-MeS-ADP from human P2Y1 receptor expressed in human U2OS cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccccc1-c1cc2cccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)c2o1,,,CHEMBL1177808,Bioorg Med Chem Lett,2010,"{'bei': '15.29', 'le': '0.28', 'lle': '-1.64', 'sei': '12.02'}",CHEMBL1172466,,CHEMBL1172466,6.52,0,http://www.openphacts.org/units/Nanomolar,921149,=,1,1,=,,IC50,nM,,300.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,nM,UO_0000065,,300.0
,,10987809,[],CHEMBL2072726,Antagonist activity at human P2Y1R expressed in human 1321N1 cells assessed as inhibition of 2-MeSADP-induced increase in intracellular inositol phosphate generation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c1C,,,CHEMBL2069288,Bioorg Med Chem,2012,,CHEMBL1518422,,CHEMBL1518422,6.85,0,http://www.openphacts.org/units/Nanomolar,1663966,=,1,1,=,,IC50,nM,,140.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.14
,,10987810,[],CHEMBL2072726,Antagonist activity at human P2Y1R expressed in human 1321N1 cells assessed as inhibition of 2-MeSADP-induced increase in intracellular inositol phosphate generation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1C,,,CHEMBL2069288,Bioorg Med Chem,2012,,CHEMBL2071539,,CHEMBL2071539,6.89,0,http://www.openphacts.org/units/Nanomolar,1663979,=,1,1,=,,IC50,nM,,130.0,CHEMBL4315,Homo sapiens,Purinergic receptor P2Y1,9606,,,IC50,uM,UO_0000065,,0.13
